rb,Ma,Mb,dAO,dBO,t,E_a,E_b,I_a,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_a,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a+1E_b,1E_a+1Ea_b,1E_a+1S_b,1E_b+1I_a,1E_b+1Ea_a,1E_b+1S_a,1I_a+1I_b,1I_a+1Nv_b,1I_a+1Ea_b,1I_b+1Nv_a,1Nv_a+1Nv_b,1Ea_a+1Ea_b,1Ea_a+1S_b,1Ea_b+1S_a,1S_a+1S_b,1E_a^2+1E_b,1E_a^2+1E_c,1E_a^2+1Ea_b,1E_b^2+1I_a,1Ea_a^2+1Ea_b,1Ea_a^2+1Ea_c,1Ea_a^2+1S_b,1Ea_b^2+1Ea_c,1S_a^2+1S_b,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1I_a+1S_b^2,1Nv_a+1Ea_b^2,1Ea_b+1S_a^2,1E_a-1E_b,1E_a-1I_b,1E_a-1Nv_b,1E_a-1Ea_b,1E_a-1S_b,1E_b-1I_a,1E_b-1Nv_a,1E_b-1Ea_a,1E_b-1S_a,1E_c-1I_a,1E_c-1Ea_a,1E_c-1Ea_b,1E_c-1S_a,1E_c-1S_b,1I_a-1I_b,1I_a-1Nv_b,1I_a-1Ea_b,1I_a-1S_b,1I_b-1Nv_a,1Nv_a-1Nv_b,1Ea_a-1Ea_b,1Ea_a-1S_b,1Ea_b-1S_a,1S_a-1S_b,1E_a^2-1E_b,1E_a^2-1I_b,1E_a^2-1Ea_b,1E_a^2-1S_b,1E_b^2-1I_a,1Ea_a^2-1Ea_b,1Ea_a^2-1S_b,1S_a^2-1S_b,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1E_c-1Ea_a^2,1I_a-1Ea_b^2,1I_a-1S_b^2,1Nv_a-1Ea_b^2,1Nv_a-1S_b^2,1Ea_b-1S_a^2,1E_a^2-1E_b^2,1E_a*1Nv_b,1E_a*1Ea_b,1E_b*1Ea_a,1Nv_a*1Nv_b,1Nv_a*1Ea_b,1Nv_b*1Ea_a,1Nv_b*1S_a,1Ea_a*1Ea_b,1Ea_a*1S_b,1Ea_b*1S_a,1S_a*1S_b,1E_a^2*1Nv_b,1I_a^2*1Nv_b,1Nv_b^2*1S_a,1Ea_a^2*1Ea_b,1Ea_a^2*1S_b,1Ea_b^2*1S_a,1E_a*1Nv_b^2,1E_a*1Ea_b^2,1Nv_a*1Nv_b^2,1Nv_a*1Ea_b^2,1Nv_b*1Ea_a^2,1Nv_b*1S_a^2,1Ea_a*1Ea_b^2,1Ea_a*1S_b^2,1Ea_a^2*1Ea_b^2,1Ea_a^2*1S_b^2,1I_b+2Ea_a^2,1E_a-2E_b,1I_a-2Ea_b,1I_b-2S_a^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,1Ea_b-2S_a^2,2Ea_a+1Ea_b,2Ea_a+1S_b,2E_a^2+1Nv_b,2Ea_a^2+1Ea_b,2E_a-1E_b,2E_a-1S_b,2I_a-1I_b,2I_b-1Nv_a,2Ea_a-1S_b,2E_a^2-1I_b,2E_a^2-1Ea_b,2E_b^2-1Nv_a,2S_a^2-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG
0.55,9,49,2.285,1.81,1.102,0.89,1.66,5.211664,6.76651,2,6,0.14462,0.6659999999999999,0.5,0.89,56,24,2.2831,0.5728000000000004,2.55,1.556,1.78,6.871664,1.8046200000000001,2.16,11.978174000000001,11.211664,5.8776639999999984,8.76651,8,0.8106199999999999,1.03462,1.166,1.39,2.4521,4.2321,1.4581,7.967264,0.6869149443999999,1.4820284444,0.9109149444,1.9046695,1.14,1.6809149444,1.91,5.65522,6.003764,2.443556,0.916,-0.7699999999999999,-5.8765100000000015,-5.11,0.2240000000000001,0.0,-3.551664,-0.3400000000000001,1.51538,1.16,-1.771664,3.29538,2.7739999999999996,2.94,2.55,-1.5548460000000004,-0.7883360000000001,4.545664,4.321664,4.76651,-4,-0.5213800000000001,-0.74538,0.16599999999999993,-0.39,-0.8678999999999999,-5.9744100000000016,0.1261000000000001,-0.0979,-2.456064,-0.6450850556000001,-0.8690850556,-0.64,-1.8656,0.4464440000000001,1.6390850555999998,1.41,3.4190850556,4.768108,4.4195639999999985,1.5564440000000002,1.2079,0.4159999999999999,-1.9635,5.34,0.5927399999999999,0.2400692,12,1.332,0.86772,3.0,0.09631692,0.1287118,0.333,0.445,4.7526,162.96864989337598,18.0,0.0139293529704,0.018614300516,0.22177799999999995,32.04,0.3947648399999999,72,0.8871119999999998,0.1254896664,1.5,0.06414706871999998,0.11455350199999999,0.009276949078286398,0.01656672745924,6.8083398888,-2.43,3.879664,6.26651,1.1128880000000003,0.4158,0.16599999999999993,0.95524,1.17924,7.5842,0.7078298888,0.1200000000000001,0.89,3.656818,11.53302,-0.6007600000000001,-5.18231,0.9182,3.5112,-0.39,9.979772,1.1406440000000002,0.0
0.53,9,79,2.285,1.7480000000000002,1.113,0.89,2.01,5.211664,7.899435,2,4,0.14462,1.232712,0.5,1.9,56,32,2.2831,0.0,2.9,2.122712,2.79,7.221664,2.15462,2.51,13.111099,9.211664,6.444376,9.899435,6,1.377332,2.04462,1.7327119999999998,2.4,2.8021,4.2321,2.024812,9.251763999999998,1.2536269443999999,1.4820284444,1.9209149444,2.980692374944,2.15,2.0309149444,2.26,6.731242874944,8.821664,3.5195788749440005,1.482712,-1.1199999999999997,-7.009435000000001,-3.11,-0.342712,-1.0099999999999998,-3.201664,0.009999999999999787,1.86538,1.5099999999999998,-1.771664,3.29538,2.207288,2.94,1.54,-2.687771000000001,1.211664,3.978952,3.311664,5.8994349999999995,-2,-1.088092,-1.75538,0.732712,-1.4,-1.2178999999999998,-7.107335000000001,-0.440612,-1.1079,-1.171564000000001,-1.2117970556,-1.8790850556,-1.65,-3.150099999999999,-0.629578874944,1.9890850556,1.7599999999999998,3.4190850556,3.692085125056,1.601664,0.480421125056,-1.61,0.982712,-3.247999999999999,3.56,1.09711368,0.29068619999999995,8,2.465424,0.57848,2.0,0.17827480944,0.274778,0.616356,0.95,3.1684,108.64576659558399,8.0,0.0257821029412128,0.039738394360000005,0.759789437472,14.24,1.3524251987001599,32,3.039157749888,0.0836597776,1.0,0.21976149689440128,0.5220781999999999,0.03178190768086831,0.07550294928399999,7.9412648888,-3.1299999999999994,2.7462400000000002,7.399435,-1.039157749888,-5.22,0.732712,1.521952,2.1892400000000003,5.5842,1.2745418888,-0.22999999999999976,-0.11999999999999987,2.5238929999999997,13.79887,-1.61076,-6.3152349999999995,0.351488,6.080199999999998,-1.4,8.903749125055999,0.06462112505600004,3.549
0.53,9,52,2.285,1.75,1.113,0.89,1.55,5.211664,7.434017999999999,2,7,0.14462,0.0,0.5,0.945,56,25,2.2831,0.19930000000000006,2.44,0.89,1.835,6.761664,1.69462,2.05,12.645682,12.211664,5.211664,9.434018,9,0.14462,1.08962,0.5,1.4449999999999998,2.3421000000000003,4.2321,0.7921,7.6141640000000015,0.0209149444,1.4820284444,0.9659149444,1.4611135,1.1949999999999998,1.5709149444,1.8,5.211664,6.104689,2.0,0.25,-0.66,-6.544018,-6.11,0.89,-0.05499999999999994,-3.661664,-0.45,1.4053799999999999,1.05,-1.771664,3.29538,3.44,2.94,2.495,-2.222354,-1.788336,5.211664,4.266664,5.434018,-5,0.14462,-0.80038,-0.5,-0.445,-0.7579,-6.6419179999999995,0.7921,-0.15289999999999992,-2.809164,0.0209149444,-0.9240850556,-0.695,-1.5125000000000002,0.89,1.5290850556,1.3,3.4190850556,5.211664,4.318639,2.0,1.106975,-0.25,-1.6104000000000005,6.23,0.0,0.224161,14,0.0,1.01234,3.5,0.0,0.13666589999999998,0.0,0.4725,5.5447000000000015,190.130091542272,24.5,0.0,0.019764622458,0.0,43.61,0.0,98,0.0,0.1464046108,1.75,0.0,0.1291492755,0.0,0.01867756822281,7.4758478888,-2.21,5.211664,6.934017999999999,2.0,0.21395000000000008,-0.5,0.28924,1.23424,8.5842,0.0418298888,0.23,0.8350000000000001,2.98931,12.868036,-0.6557599999999999,-5.849818,1.5842,2.8050000000000006,-0.445,10.423328,1.5842,0.9842999999999996
0.48,9,61,2.285,1.78,1.144,0.89,1.91,5.211664,7.639877,2,10,0.14462,1.156,0.5,1.09,56,28,2.2831,2.4141000000000004,2.8,2.046,1.98,7.121664,2.05462,2.41,12.851541,15.211664,6.367664,9.639877,12,1.30062,1.23462,1.656,1.59,2.7021,4.2321,1.9481,8.859764,1.1769149444,1.4820284444,1.1109149444000002,2.7974495,1.34,1.9309149444,2.16,6.547999999999999,6.399764,3.336336,1.406,-1.02,-6.7498770000000015,-9.11,-0.2659999999999999,-0.20000000000000007,-3.301664,-0.09000000000000008,1.76538,1.41,-1.771664,3.29538,2.2840000000000003,2.94,2.35,-2.4282130000000004,-4.788336,4.055664,4.121664,5.639876999999999,-8,-1.01138,-0.94538,0.6559999999999999,-0.5900000000000001,-1.1179,-6.847777000000002,-0.3638999999999999,-0.29790000000000005,-1.563564,-1.1350850555999998,-1.0690850556,-0.8400000000000001,-2.7581,-0.4463359999999997,1.8890850556,1.66,3.4190850556,3.8753279999999997,4.023564,0.6636640000000003,0.8118999999999998,0.906,-2.8560000000000003,8.9,1.02884,0.27622420000000003,20,2.312,1.4462,5.0,0.16718071999999998,0.15763580000000002,0.578,0.545,7.921,271.61441648896,50.0,0.024177675726400005,0.022797289396,0.6681679999999999,89.0,1.18933904,200,2.6726719999999995,0.209149444,2.5,0.19326091231999995,0.17182302200000002,0.027949393139718396,0.024849045441640003,7.6817068888,-2.93,2.899664,7.139877,-0.6726719999999995,-0.3762000000000003,0.6559999999999999,1.44524,1.37924,11.5842,1.1978298888,-0.1299999999999999,0.69,2.7834509999999995,13.279754,-0.8007600000000001,-6.055676999999999,0.42820000000000014,5.2962,-0.5900000000000001,9.086992,0.2478640000000003,0.0
0.4,9,78,2.285,1.624,1.196,0.89,1.9,5.211664,8.151683,2,4,0.14462,1.3895211,0.5,1.94,56,14,2.2831,0.0,2.79,2.2795210999999997,2.83,7.111663999999998,2.04462,2.4,13.363347,9.211664,6.6011850999999995,10.151683,6,1.5341411,2.08462,1.8895210999999998,2.44,2.6921,4.2321,2.1816211,8.821664,1.4104360444,1.4820284444,1.9609149444,3.3918823873452095,2.19,1.9209149444,2.15,7.14243288734521,8.975264,3.93076888734521,1.6395210999999998,-1.0099999999999998,-7.261683,-3.11,-0.4995211000000001,-1.0499999999999998,-3.311664,-0.10000000000000007,1.75538,1.4,-1.771664,3.29538,2.0504789,2.94,1.5,-2.9400190000000004,1.211664,3.8221429,3.271664,6.151683,-2,-1.2449011,-1.79538,0.8895211000000001,-1.44,-1.1079,-7.3595830000000015,-0.5974210999999999,-1.1479,-1.601664,-1.3686061556,-1.9190850556,-1.69,-2.72,-1.04076888734521,1.8790850556,1.65,3.4190850556,3.2808951126547896,1.448064,0.06923111265478976,-1.7635999999999998,1.1395211,-2.8179,3.56,1.236673779,0.274778,8,2.7790422,0.57848,2.0,0.200952541482,0.28056279999999995,0.69476055,0.97,3.1684,108.64576659558399,8.0,0.02906175654912684,0.040574992136,0.9653844436726052,14.24,1.7183843097372369,32,3.861537774690421,0.0836597776,1.0,0.2792277964878643,0.544291832,0.040381923928074936,0.07871548474383999,8.1935128888,-2.91,2.4326218,7.651683,-1.8615377746904205,-5.5272,0.8895211000000001,1.6787611,2.2292400000000003,5.5842,1.4313509888,-0.11999999999999987,-0.15999999999999992,2.2716449999999995,14.303366,-1.6507599999999998,-6.567483,0.1946789,5.22,-1.44,8.492559112654789,-0.3465688873452102,4.5394000000000005
0.56,9,90,2.285,1.977,1.096,0.89,2.1,5.211664,9.00966,2,6,0.14462,1.970876,0.5,2.32,56,52,2.2831,0.0,2.99,2.860876,3.21,7.311664,2.2446200000000003,2.6,14.221324,11.211664,7.18254,11.00966,8,2.115496,2.46462,2.470876,2.82,2.8921,4.2321,2.7629759999999997,9.621664,1.9917909444,1.4820284444,2.3409149444,5.345465707376,2.57,2.1209149444,2.35,9.096016207376,10.594064,5.884352207375999,2.220876,-1.21,-8.119660000000001,-5.11,-1.080876,-1.4299999999999995,-3.111664,0.10000000000000007,1.95538,1.6,-1.771664,3.29538,1.4691239999999999,2.94,1.12,-3.797996,-0.7883360000000001,3.240788,2.891664,7.00966,-4,-1.826256,-2.17538,1.470876,-1.82,-1.3079,-8.21756,-1.1787759999999998,-1.5278999999999998,-0.8016639999999997,-1.9499610556,-2.2990850556,-2.07,-3.52,-2.9943522073759983,2.0790850556,1.85,3.4190850556,1.3273117926240006,-0.17073599999999978,-1.8843522073759995,-3.3824,1.720876,-3.6179,5.34,1.7540796399999998,0.30370199999999997,12,3.941752,0.86772,3.0,0.28502808712,0.3355184,0.985438,1.16,4.7526,162.96864989337598,18.0,0.0412207619592944,0.048522671007999986,1.942176103688,32.04,3.4570734645646395,72,7.7687044147519995,0.1254896664,1.5,0.5617550162307171,0.7784026879999999,0.0812410104472863,0.11257259673856,9.0514898888,-3.31,1.2699120000000002,8.50966,-5.7687044147519995,-8.7648,1.470876,2.260116,2.6092400000000002,7.5842,2.0127058888,-0.3200000000000001,-0.5399999999999998,1.4136679999999997,16.01932,-2.03076,-7.42546,-0.3866759999999998,6.82,-1.82,6.538975792624002,-2.3001522073759992,2.8464
0.16,7,77,1.967,1.39,1.26,1.0,2.55,6.1131552000000005,11.260296,2,4,0.02455,1.262119,0.6,2.5,20,6,3.12,5.9024,3.55,2.2621189999999998,3.5,8.663155199999999,2.57455,3.15,17.373451199999998,10.1131552,7.3752742,13.260295999999999,6,1.286669,2.52455,1.862119,3.1,3.55,4.44,2.2621189999999998,12.6156552,1.2627217025,1.4617162025,2.5006027025,3.054057870161,2.86,2.5506027025,2.91,7.706099570160999,12.3631552,3.592944370161,1.622119,-1.5499999999999998,-10.260296,-3.0,-0.262119,-1.5,-3.5631552,0.5499999999999998,2.52545,1.95,-2.6731552,3.41545,2.177881,2.84,0.94,-5.147140800000002,2.1131552,4.8510361999999985,3.6131552,9.260296,-2,-1.2375690000000001,-2.47545,0.662119,-1.9,-1.5499999999999998,-10.260296,-0.262119,-1.5,0.3893448,-1.2615162975,-2.4993972975,-2.14,-5.5025,-0.592944370161,2.5493972975,2.19,3.4393972975,4.520210829839,-0.13684480000000046,0.407055629839,-4.25,0.902119,-5.5025,4.0,1.262119,0.06260249999999999,8,2.524238,0.0982,2.4,0.03098502145,0.061375,0.7572713999999999,1.5,4.0,149.48266599714813,9.6,0.0007606822765974999,0.0015067562499999998,0.9557666220966,16.0,1.592944370161,32,3.185888740322,0.00241081,1.44,0.03910678428745255,0.1534375,0.0009600715542569599,0.003766890625,11.261501405,-4.1,3.5889172,10.540296000000001,-1.185888740322,-10.5,0.5421189999999999,1.3112190000000001,2.5491,6.0,1.263324405,-0.5499999999999998,-0.5,0.9660143999999988,20.520592,-2.4509,-9.260296,0.737881,11.005,-1.78,10.633366029839,0.407055629839,4.1878
0.16,70,77,1.904,1.39,1.246,1.69,2.55,8.993822,11.260296,12,4,0.0,1.262119,1.36,2.5,48,6,0.0,5.9024,4.24,2.952119,4.19,11.543822,2.55,3.91,20.254118,12.993822,10.255941,23.260296,16,1.262119,2.5,2.622119,3.86,5.4061,6.296099999999999,4.118219,15.496322,1.262119,1.4611135,2.5,3.054057870161,4.3496000000000015,2.55,4.3996,10.586766370161001,15.243822,13.592944370161,3.1117190000000003,-0.8599999999999999,-9.570296,-2.31,0.427881,-0.81,-6.443822,-9.45,2.55,1.1899999999999995,-5.553822,3.44,2.177881,2.08,0.94,-2.2664740000000005,4.993822,7.731702999999999,6.493822,-0.7397039999999997,8,-1.262119,-2.5,-0.0978810000000001,-1.14,0.3060999999999998,-8.404196,1.5939809999999996,0.35609999999999964,-2.4913220000000003,-1.262119,-2.5,-0.6503999999999996,-4.8125,0.09705562983899996,2.55,0.7003999999999995,3.44,7.400877629838999,2.743822,10.407055629839,5.75,-0.5874810000000004,-3.6464,6.76,2.13298111,0.0,48,15.145428,0.0,5.44,0.0,0.0,1.71648184,3.4000000000000004,11.4244,323.555336670736,21.76,0.0,0.0,2.16640434341896,27.04,2.6920759855720897,192,19.115332441932,0.0,7.398400000000001,0.0,0.0,0.0,0.0,11.260296,-3.41,6.4695839999999984,7.561095999999999,8.814111259678,-0.5,-2.437081000000001,1.262119,2.5,9.7122,1.262119,0.8300000000000001,0.8799999999999999,6.727347999999999,10.520592,-2.5,-5.548096000000001,4.450080999999999,1.004999999999999,1.1992000000000007,16.394699629839,4.119255629839,0.0
0.775,70,81,1.904,2.042,0.885,1.69,1.8,8.993822,7.4166796,12,4,0.0,0.35674316,1.36,1.8,48,82,0.0,2.2424000000000004,3.49,2.04674316,3.49,10.793822,1.8,3.16,16.4105016,12.993822,9.35056516,19.4166796,16,0.35674316,1.8,1.71674316,3.16,4.6561,6.296099999999999,3.21284316,12.233822,0.35674316,1.4611135,1.8,1.5883791822067856,3.6496,1.8,3.6496,9.121087682206783,12.233822,12.127265682206785,2.2063431600000003,-0.1100000000000001,-5.7266796000000015,-2.31,1.33325684,-0.1100000000000001,-7.193822,-10.2,1.8,0.44,-5.553822,3.44,3.08325684,2.08,1.64,1.5771423999999996,4.993822,8.63707884,7.193822,-4.583320400000001,8,-0.35674316,-1.8,-1.00325684,-0.44,1.0560999999999996,-4.5605796000000005,2.4993568399999995,1.0560999999999996,-5.753822,-0.35674316,-1.8,0.04960000000000031,-1.5500000000000005,1.5627343177932145,1.8,-0.04960000000000031,3.44,8.866556317793215,5.753822,11.872734317793215,8.76,-1.4928568400000004,-0.3839000000000006,6.76,0.6028959403999999,0.0,48,4.28091792,0.0,5.44,0.0,0.0,0.4851706976,2.4480000000000004,11.4244,323.555336670736,21.76,0.0,0.0,0.17308132780122845,27.04,0.2150790029294677,192,1.5271881864814274,0.0,7.398400000000001,0.0,0.0,0.0,0.0,7.4166796,-1.91,8.28033568,3.7174796,11.745468635586429,5.52,-3.3424568400000005,0.35674316,1.8,9.7122,0.35674316,1.5799999999999998,1.5799999999999998,10.5709644,2.8333592000000003,-1.8,-1.7044796000000009,5.35545684,-5.52,1.8992000000000009,17.860378317793213,5.5849343177932145,0.001100000000000101
0.5,70,89,1.904,1.811,1.017,1.69,2.55,8.993822,9.752392,12,6,0.0,2.02067,1.36,2.4,48,34,0.0,2.0849,4.24,3.71067,4.09,11.543822,2.55,3.91,18.746214,14.993822,11.014492,21.752392,18,2.02067,2.4,3.3806700000000003,3.76,5.4061,6.296099999999999,4.87677,15.496322,2.02067,1.4611135,2.4,5.5442207489,4.2496,2.55,4.3996,13.0769292489,14.753822,16.0831072489,3.870270000000001,-0.8599999999999999,-8.062392000000001,-4.3100000000000005,-0.33066999999999996,-0.71,-6.443822,-9.45,2.55,1.1899999999999995,-5.553822,3.44,1.41933,2.08,1.04,-0.7585700000000006,2.993822,6.973152000000001,6.5938219999999985,-2.247608,6,-2.02067,-2.4,0.6606699999999999,-1.0399999999999998,0.3060999999999998,-6.896292000000001,0.8354299999999997,0.4560999999999997,-2.4913220000000003,-2.02067,-2.4,-0.5503999999999996,-4.8125,-2.3931072489000003,2.55,0.7003999999999995,3.44,4.9107147511,3.233822,7.9168927511,6.24,0.1710699999999996,-3.6464,10.14,3.4149323,0.0,72,24.24804,0.0,8.16,0.0,0.0,2.7481112000000003,3.264,17.136599999999998,485.333005006104,48.96,0.0,0.0,5.553025858504001,60.84,6.900451250641,432,48.997286986800006,0.0,11.097600000000002,0.0,0.0,0.0,0.0,9.752392,-3.41,4.952482,6.053191999999999,3.8337855022,0.4800000000000004,-1.6785300000000007,2.02067,2.4,11.7122,2.02067,0.8300000000000001,0.98,8.235252000000001,7.504784000000001,-2.4,-4.040192000000001,3.6915299999999993,1.004999999999999,1.2992000000000008,13.904536751099998,1.6290927510999988,3.1181
0.37,70,88,1.904,1.644,1.094,1.69,2.58,8.993822,10.36001,12,6,0.0,2.07710403,1.36,2.44,48,16,0.0,5.1612,4.27,3.76710403,4.13,11.573822,2.58,3.94,19.353832,14.993822,11.07092603,22.360010000000006,18,2.07710403,2.44,3.4371040300000004,3.8,5.4361,6.296099999999999,4.93320403,15.650222,2.07710403,1.4611135,2.44,5.7754746514422415,4.2896,2.58,4.4296000000000015,13.308183151442242,14.947422,16.314361151442238,3.9267040300000007,-0.8900000000000001,-8.670010000000001,-4.3100000000000005,-0.38710403000000015,-0.75,-6.413822,-9.42,2.58,1.22,-5.553822,3.44,1.3628959699999998,2.08,1.0,-1.3661880000000008,2.993822,6.91671797,6.553822,-1.6399899999999992,6,-2.07710403,-2.44,0.71710403,-1.0799999999999998,0.2760999999999996,-7.503910000000001,0.7789959699999995,0.4160999999999997,-2.3374219999999992,-2.07710403,-2.44,-0.5903999999999996,-4.9664,-2.624361151442242,2.58,0.7303999999999997,3.44,4.679460848557758,3.040222,7.685638848557758,6.0464,0.2275040299999997,-3.8003000000000013,10.14,3.5103058107000003,0.0,72,24.92524836,0.0,8.16,0.0,0.0,2.8248614808000005,3.3184,17.136599999999998,485.333005006104,48.96,0.0,0.0,5.8675311659614495,60.84,7.291270345937388,432,51.7723338173069,0.0,11.097600000000002,0.0,0.0,0.0,0.0,10.36001,-3.47,4.83961394,6.660810000000001,3.3712776971155165,0.09280000000000044,-1.6220959700000006,2.07710403,2.44,11.7122,2.07710403,0.7999999999999998,0.94,7.627633999999999,8.720020000000002,-2.44,-4.6478100000000016,3.6350959699999987,1.312800000000001,1.2592000000000008,13.673282848557758,1.3978388485577575,3.2216
0.56,70,90,1.904,1.977,0.985,1.69,2.1,8.993822,9.00966,12,6,0.0,1.970876,1.36,2.32,48,52,0.0,0.0,3.79,3.660876,4.01,11.093822,2.1,3.46,18.003481999999995,14.993822,10.964698,21.00966,18,1.970876,2.32,3.3308760000000004,3.68,4.956099999999998,6.296099999999999,4.826975999999998,13.403822,1.970876,1.4611135,2.32,5.345465707376,4.1696,2.1,3.9496,12.878174207376,14.376222,15.884352207376,3.820476,-0.41000000000000014,-7.319660000000002,-4.3100000000000005,-0.2808759999999999,-0.6299999999999999,-6.893822,-9.9,2.1,0.74,-5.553822,3.44,1.4691239999999999,2.08,1.12,-0.015838000000000463,2.993822,7.022946000000001,6.673822,-2.99034,6,-1.970876,-2.32,0.6108759999999998,-0.9599999999999996,0.7560999999999996,-6.1535600000000015,0.8852239999999998,0.5360999999999998,-4.5838220000000005,-1.970876,-2.32,-0.4703999999999995,-2.72,-2.194352207376,2.1,0.2503999999999997,3.44,5.109469792624001,3.611422,8.115647792624001,6.6176,0.1212759999999995,-1.5539000000000005,10.14,3.33078044,0.0,72,23.650512,0.0,8.16,0.0,0.0,2.68039136,3.1552,17.136599999999998,485.333005006104,48.96,0.0,0.0,5.282719002031358,60.84,6.564555230465437,432,46.61222648851199,0.0,11.097600000000002,0.0,0.0,0.0,0.0,9.00966,-2.51,5.0520700000000005,5.310459999999999,4.231295585248001,1.2352000000000007,-1.7283240000000009,1.970876,2.32,11.7122,1.970876,1.2799999999999998,1.06,8.977984,6.01932,-2.32,-3.2974600000000014,3.741324,-3.18,1.3792000000000009,14.103291792623999,1.827847792624,2.9734
0.16,58,77,1.685,1.39,1.137,1.88,2.55,7.881010000000001,11.260296,9,4,0.66225646,1.262119,1.04,2.5,27,6,0.3470999999999997,5.9024,4.43,3.1421189999999997,4.38,10.43101,3.21225646,3.59,19.141306,11.88101,9.143129,20.260296,13,1.92437546,3.16225646,2.302119,3.54,6.0844,6.974399999999998,4.796519,14.383510000000001,1.7007026188117316,1.8996971188117315,2.938583618811732,3.054057870161,3.5816,2.9885836188117314,3.6316,9.473954370161,14.13101,10.592944370161,2.3437189999999997,-0.6699999999999999,-9.380296,-2.12,0.6178809999999999,-0.6200000000000001,-5.33101,-6.45,1.88774354,1.5099999999999998,-4.4410099999999995,2.77774354,2.177881,2.4,0.94,-3.3792860000000005,3.88101,6.6188910000000005,5.38101,2.2602960000000003,5,-0.5998625399999999,-1.83774354,0.222119,-1.46,0.9844,-7.725896,2.272281,1.0343999999999998,-1.3785100000000003,-0.8235353811882684,-2.0614163811882684,-1.4184,-4.6225,0.2870556298389999,2.111416381188268,1.4683999999999997,3.0014163811882684,6.288065629838999,1.6310099999999998,7.407055629838999,2.75,0.18051899999999987,-2.9681,7.52,2.37278372,1.688753973,36,11.359071,2.64902584,4.16,0.8358464610387399,1.65564115,1.31260376,2.6,14.1376,248.4412744804,16.64,0.5535447183910439,1.0964590470293292,1.65666214496744,30.08,2.99473541590268,144,14.336499331449001,1.7543344752469263,4.3264000000000005,1.0549376995597537,4.139102875000002,0.6986393064309859,2.7411476175733234,12.137463237623464,-3.22,5.3567719999999985,9.097096,5.8141112596780005,-3.5,-0.9010810000000002,2.5866319200000003,3.82451292,11.0688,2.139286237623464,1.21,1.2599999999999998,4.5017239999999985,13.520592,-1.17548708,-4.191496000000001,5.806680999999998,4.004999999999999,-0.33679999999999977,14.169075629839,5.475855629839,1.5602999999999998
0.53,58,79,1.685,1.7480000000000002,0.913,1.88,2.01,7.881010000000001,7.899435,9,4,0.66225646,1.232712,1.04,1.9,27,32,0.3470999999999997,0.0,3.89,3.1127119999999997,3.78,9.891010000000001,2.67225646,3.05,15.780445,11.88101,9.113722000000001,16.899435,13,1.89496846,2.56225646,2.2727120000000003,2.94,5.5444,6.974399999999998,4.767112,11.92111,1.6712956188117316,1.8996971188117315,2.3385836188117315,2.980692374944,2.9816000000000003,2.448583618811732,3.0916,9.400588874944,11.491010000000001,10.519578874944001,2.3143119999999997,-0.1299999999999999,-6.0194350000000005,-2.12,0.6472879999999999,-0.020000000000000014,-5.87101,-6.99,1.3477435399999995,0.9699999999999998,-4.4410099999999995,2.77774354,2.207288,2.4,1.54,-0.01842500000000058,3.88101,6.648298,5.98101,-1.1005649999999996,5,-0.57045554,-1.23774354,0.192712,-0.8599999999999999,1.5244,-4.3650350000000016,2.3016879999999995,1.6344,-3.8409100000000014,-0.7941283811882685,-1.4614163811882683,-0.8183999999999998,-2.160099999999999,0.3604211250559999,1.5714163811882682,0.9283999999999996,3.0014163811882684,6.361431125056,4.2710099999999995,7.480421125056,5.3900000000000015,0.1511119999999999,-0.5056999999999992,7.52,2.31749856,1.3311354846,36,11.094408,2.64902584,4.16,0.8163714853195201,1.258287274,1.28202048,1.976,14.1376,248.4412744804,16.64,0.5406472899126473,0.8333088757422901,1.58036202994176,30.08,2.8568082848947203,144,13.676209874496,1.7543344752469263,4.3264000000000005,1.0063509264111965,2.3907458206000003,0.6664624020427993,1.5832868639103512,8.776602237623464,-2.14,5.4155859999999985,5.7362350000000015,5.960842250111999,1.7800000000000002,-0.9304880000000002,2.5572249200000003,3.22451292,11.0688,2.1098792376234634,1.75,1.86,7.862584999999998,6.798870000000001,-0.5754870799999998,-0.8306350000000009,5.836087999999998,-0.9198000000000022,0.2632000000000003,14.242441125056,5.549221125056,0.0
